Flow ID,Source IP,Destination IP,Timestamp,Traffic Period,Attack Family,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,SYN Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Idle Mean,Active Mean,Label
synthetic-flow-00004596,10.42.4.97,172.18.4.46,2026-01-06 14:36:12,period-2,none,23567.745627324806,20,5,3032.61854511,258.479137442,151.630927256,51.6958274884,139644.144781,1060.77180208,942.709825093,0,1,0.25,131.643907302,11310.7686153,2935.73182846,BENIGN
synthetic-flow-00004597,10.42.5.98,172.18.5.47,2026-01-06 15:37:19,period-2,credential-abuse,25711.23280368953,10,5,2323.23846109,191.172400955,232.323846109,38.234480191,97794.2551895,583.402597399,1714.08218691,3,9,0.5,167.627390803,13389.7217224,3495.81668621,ATTACK
synthetic-flow-00004598,10.42.6.99,172.18.6.48,2026-01-06 16:38:26,period-2,none,10183.233352342171,9,3,913.148172721,166.922708773,101.46090808,55.6409029244,106063.648364,1178.40764174,848.602779362,2,1,0.333333333333,90.0059067912,5095.32507477,1462.36885423,BENIGN
synthetic-flow-00004599,10.42.7.100,172.18.7.49,2026-01-06 17:39:33,period-2,none,53688.05742527255,3,5,285.759085042,423.974324087,95.2530283474,84.7948648174,13219.5770003,149.008930173,6711.00717816,2,5,1.66666666667,88.7166761412,23047.7138668,11145.1748804,BENIGN
synthetic-flow-00004600,10.42.8.101,172.18.0.50,2026-01-06 08:40:40,period-2,none,31339.25243692028,4,3,436.492414858,188.21882077,109.123103714,62.7396069235,19933.8269758,223.362060537,4477.03606242,1,7,0.75,89.2444622326,12744.9107824,8036.99046666, BENIGN
synthetic-flow-00004601,10.42.9.102,172.18.1.51,2026-01-06 09:41:47,period-2,none,116057.62173308186,9,6,817.489930812,988.322700808,90.8322145346,164.720450135,15559.6212007,129.246143218,7737.17478221,1,1,0.666666666667,120.387508775,72084.7266139,27264.9040199,BENIGN
synthetic-flow-00004602,10.42.10.103,172.18.2.52,2026-01-06 10:42:54,period-2,none,20475.316322782273,8,2,973.921708446,140.838701928,121.740213556,70.4193509638,54444.1117685,488.39294311,2047.53163228,0,3,0.25,111.476041037,6662.34937381,2447.07921809,BENIGN
synthetic-flow-00004603,10.42.11.104,172.18.3.53,2026-01-06 11:43:01,period-2,none,7329.754361924215,2,2,402.356490915,190.207095837,201.178245457,95.1035479187,80843.580493,545.720879922,1832.43859048,1,3,1,148.140896688,3726.81478696,676.521216583,BENIGN
synthetic-flow-00004604,10.42.12.105,172.18.4.54,2026-01-06 12:44:08,period-2,none,32057.79800105386,5,1,776.522867782,106.905919045,155.304573556,106.905919045,27557.3757997,187.161950419,5342.96633351,0,2,0.2,147.238131138,10121.2353943,5329.90061497,BENIGN
synthetic-flow-00004605,10.42.13.106,172.18.5.55,2026-01-06 13:45:15,period-2,none,44716.256372119184,2,10,351.455607874,630.819602208,175.727803937,63.0819602208,21966.8480721,268.358779862,3726.35469768,0,6,5,81.8562675068,14860.4418742,5573.44295744, BENIGN
synthetic-flow-00004606,10.42.14.107,172.18.6.56,2026-01-06 14:46:22,period-2,none,70975.06544472856,20,2,2174.54160741,202.653037448,108.72708037,101.326518724,33493.3772862,309.968012881,3226.1393384,2,1,0.1,108.054302039,44702.4574698,5724.30721173,BENIGN
synthetic-flow-00004607,10.42.15.108,172.18.7.57,2026-01-06 15:47:29,period-2,none,46107.10992821035,7,2,677.148933482,152.194465311,96.7355619261,76.0972326554,17987.3212631,195.197660708,5123.01221425,0,3,0.285714285714,92.1492665326,17484.655747,8337.91051147,BENIGN
synthetic-flow-00004608,10.42.0.109,172.18.0.58,2026-01-06 16:48:36,period-2,denial-of-service,54430.212137956696,26,6,1523.23974242,1003.42644627,58.5861439391,167.237741045,46420.2892004,587.908787107,1700.94412931,0,4,0.230769230769,78.9583183964,31598.4625829,8589.05762028,ATTACK
synthetic-flow-00004609,10.42.1.110,172.18.1.59,2026-01-06 17:49:43,period-2,denial-of-service,30731.595207029986,4,22,476.893487646,3331.31949521,119.223371912,151.423613418,123918.493563,846.034832388,1181.98443104,2,3,5.5,146.46973011,13793.4923159,7323.11808831,ATTACK
synthetic-flow-00004610,10.42.2.111,172.18.2.60,2026-01-06 08:50:50,period-2,scanning,8366.237430460273,10,4,1097.25759864,728.846061826,109.725759864,182.211515456,218270.599615,1673.39262319,597.58838789,2,6,0.4,130.435975748,2684.70641453,1644.50783886, ATTACK
synthetic-flow-00004611,10.42.3.112,172.18.3.61,2026-01-06 09:51:57,period-2,none,15277.691322009716,4,5,259.021610356,503.268148056,64.755402589,100.653629611,49895.611997,589.09424273,1697.521258,0,1,1.25,84.6988620458,6427.32683158,1456.05350911,BENIGN
synthetic-flow-00004612,10.42.4.113,172.18.4.62,2026-01-06 10:52:04,period-2,none,3512.8139760204263,2,6,190.759181707,1429.31823141,95.3795908537,238.219705234,461190.778724,2277.37650061,439.101747003,0,0,3,202.509676639,1775.94631041,633.374848178,BENIGN
synthetic-flow-00004613,10.42.5.114,172.18.5.63,2026-01-06 11:53:11,period-2,none,10643.62626316412,15,2,1147.3547476,260.319966792,76.4903165069,130.159983396,132255.180668,1597.20001245,626.095662539,0,3,0.133333333333,82.8043949645,5806.73440899,2518.27278354,BENIGN
synthetic-flow-00004614,10.42.6.115,172.18.6.64,2026-01-06 12:54:18,period-2,none,89904.01667168719,2,2,373.689351125,257.999112759,186.844675563,128.99955638,7026.2540793,44.4918942232,22476.0041679,2,3,1,157.922115971,43517.1858476,15311.6387466,BENIGN
synthetic-flow-00004615,10.42.7.116,172.18.7.65,2026-01-06 13:55:25,period-2,none,31823.70188443515,11,2,1045.7248532,227.420709047,95.0658957456,113.710354523,40006.2056536,408.50055871,2447.97706803,2,2,0.181818181818,97.9342740191,16368.690134,5958.83873486, BENIGN
synthetic-flow-00004616,10.42.8.117,172.18.0.66,2026-01-06 14:56:32,period-2,none,63919.761111302134,2,11,157.67772095,1079.15228513,78.8388604748,98.1047531938,19349.7282308,203.379984124,4916.90470087,2,0,5.5,95.1407696985,26224.6078519,13980.6355335,BENIGN
synthetic-flow-00004617,10.42.9.118,172.18.1.67,2026-01-06 15:57:39,period-2,none,83655.10832482856,12,2,1206.22870275,301.785462756,100.519058563,150.892731378,18026.5640163,167.353796801,5975.36488034,0,5,0.166666666667,107.715297536,36965.0381852,16100.7799714,BENIGN
synthetic-flow-00004618,10.42.10.119,172.18.2.68,2026-01-06 16:58:46,period-2,none,9891.031242468138,3,2,559.545550943,111.518737814,186.515183648,55.759368907,67845.735425,505.508462913,1978.20624849,0,4,0.666666666667,134.212857751,3496.71982193,1715.98328077,BENIGN
synthetic-flow-00004619,10.42.11.120,172.18.3.69,2026-01-06 17:59:53,period-2,none,28141.884692567313,11,13,1748.70927451,1117.71455497,158.97357041,85.9780426904,101856.142927,852.821346622,1172.57852886,0,6,1.18181818182,119.434326228,16637.4051106,5992.34954707,BENIGN
synthetic-flow-00004620,10.42.12.121,172.18.4.70,2026-01-06 08:00:00,period-2,none,24307.671972497268,8,3,1713.1886333,161.643891914,214.148579163,53.8812973045,77129.2506882,452.532024146,2209.78836114,1,4,0.375,170.439320474,12711.7109904,4591.92817871, BENIGN
synthetic-flow-00004621,10.42.13.122,172.18.5.71,2026-01-06 09:01:07,period-2,none,45995.83978483945,18,6,2008.80768112,700.593883228,111.600426729,116.765647205,58905.3613767,521.786320508,1916.49332437,1,1,0.333333333333,112.891731848,21681.7484728,9976.11047393,BENIGN
synthetic-flow-00004622,10.42.14.123,172.18.6.72,2026-01-06 10:02:14,period-2,none,167698.35704611335,11,0,1745.9619672,0,158.7238152,0,10411.324225,65.5939640302,15245.305186,1,2,0,158.7238152,83464.4193905,39560.3578406,BENIGN
synthetic-flow-00004623,10.42.15.124,172.18.7.73,2026-01-06 11:03:21,period-2,web-exploitation,31543.573989628207,16,1,2182.82811405,123.820710192,136.426757128,123.820710192,73125.7918014,538.937027415,1855.50435233,0,5,0.0625,135.685224955,15091.4287232,3449.45172849,ATTACK
synthetic-flow-00004624,10.42.0.125,172.18.0.74,2026-01-06 12:04:28,period-2,scanning,20087.42591288739,4,1,455.688338474,289.721690894,113.922084619,289.721690894,37108.2901613,248.911932354,4017.48518258,4,4,0.25,149.082005874,7306.24995247,4135.84928826,ATTACK
synthetic-flow-00004625,10.42.1.126,172.18.1.75,2026-01-06 13:05:35,period-2,none,63421.458160842405,8,1,1257.75701927,111.636290475,157.219627409,111.636290475,21591.9556165,141.907806301,7046.82868454,0,2,0.125,152.154812194,38865.5212265,15001.5097087, BENIGN
synthetic-flow-00004626,10.42.2.127,172.18.2.76,2026-01-06 14:06:42,period-2,none,53375.002489886356,4,30,694.487228206,4156.41435861,173.621807051,138.547145287,90883.3978553,637.002312205,1569.85301441,1,3,7.5,142.673576083,28754.4046455,13170.7537639,BENIGN
synthetic-flow-00004627,10.42.3.128,172.18.3.77,2026-01-06 15:07:49,period-2,none,24927.829585112617,8,7,351.57926308,1000.93353683,43.947407885,142.990505261,54257.1424155,601.73710466,1661.85530567,2,2,0.875,90.1675199939,10059.2306483,5070.69983612,BENIGN
synthetic-flow-00004628,10.42.4.129,172.18.4.78,2026-01-06 16:08:56,period-2,credential-abuse,31582.554000932603,6,5,686.217834984,348.851256982,114.369639164,69.7702513963,32773.4448562,348.293554716,2871.14127281,0,3,0.833333333333,94.0971901787,18844.0603042,7155.04915284,ATTACK
synthetic-flow-00004629,10.42.5.130,172.18.5.79,2026-01-06 17:09:03,period-2,none,31085.510378950756,3,6,295.653850179,754.015057121,98.5512833931,125.669176187,33767.144065,289.523957956,3453.94559766,1,4,2,116.629878589,14798.040777,3595.13411842,BENIGN
synthetic-flow-00004630,10.42.6.131,172.18.6.80,2026-01-06 08:10:10,period-2,none,112904.63107472964,4,3,639.675688271,317.954435637,159.918922068,105.984811879,8481.76124214,61.9992283166,16129.2330107,1,3,0.75,136.804303415,68003.7056076,28698.7444904, BENIGN
synthetic-flow-00004631,10.42.7.132,172.18.7.81,2026-01-06 09:11:17,period-2,none,288739.99150726217,4,6,241.316300915,1080.02628817,60.3290752287,180.004381361,4576.23684957,34.6332350701,28873.9991507,0,3,1.5,132.134258908,138945.50495,29545.0338041,BENIGN
synthetic-flow-00004632,10.42.8.133,172.18.0.82,2026-01-06 10:12:24,period-2,none,5128.400562333591,8,2,1259.63889648,190.294810547,157.45486206,95.1474052735,282726.298269,1949.925689,512.840056233,0,3,0.25,144.993370703,2205.41127022,664.926109715,BENIGN
synthetic-flow-00004633,10.42.9.134,172.18.1.83,2026-01-06 11:13:31,period-2,none,39675.34722489246,11,18,1606.46442799,1921.02540156,146.042220726,106.72363342,88908.8584291,730.932481463,1368.11542155,0,3,1.63636363636,121.637580329,15906.1209175,9862.34420159,BENIGN
synthetic-flow-00004634,10.42.10.135,172.18.2.84,2026-01-06 12:14:38,period-2,none,12710.113051990114,24,7,1507.76989976,392.948376696,62.8237458234,56.1354823851,149543.774212,2439.00269598,410.003646838,0,7,0.291666666667,61.3134927889,6280.1597854,1139.91719699,BENIGN
synthetic-flow-00004635,10.42.11.136,172.18.3.85,2026-01-06 13:15:45,period-2,none,80615.43003813384,7,6,709.508846028,358.862055678,101.358406575,59.810342613,13252.6850158,161.259451123,6201.18692601,1,0,0.857142857143,82.1823770544,46304.1967528,12721.2229305, BENIGN
synthetic-flow-00004636,10.42.12.137,172.18.4.86,2026-01-06 14:16:52,period-2,none,108167.18816479515,12,11,640.885602973,1237.59457971,53.4071335811,112.508598156,17366.4510889,212.633797644,4702.92122456,1,0,0.916666666667,81.6730514211,50093.6271981,10298.7669918,BENIGN
synthetic-flow-00004637,10.42.13.138,172.18.5.87,2026-01-06 15:17:59,period-2,scanning,77651.02851356384,5,5,1074.22119125,515.519610443,214.844238251,103.103922089,20472.8878951,128.78129487,7765.10285136,2,3,1,158.97408017,30859.1350404,18340.0033376,ATTACK
synthetic-flow-00004638,10.42.14.139,172.18.6.88,2026-01-06 16:18:06,period-2,scanning,118539.11614184642,12,9,1227.6668887,902.985410464,102.305574059,100.331712274,17974.2549845,177.156711502,5644.71981628,2,5,0.75,101.459633294,69317.956665,18798.2975407,ATTACK
synthetic-flow-00004639,10.42.15.140,172.18.7.89,2026-01-06 17:19:13,period-2,denial-of-service,19998.36848219442,10,4,1236.1298454,453.644997136,123.61298454,113.411249284,84495.6349335,700.057107782,1428.45489159,2,4,0.4,120.698203038,9167.5995915,1994.98033035,ATTACK
synthetic-flow-00004640,10.42.0.141,172.18.0.90,2026-01-06 08:20:20,period-2,none,24722.56074272279,5,2,373.121166934,306.025443309,74.6242333869,153.012721654,27470.7226857,283.14219036,3531.79439182,2,5,0.4,97.0209443204,14665.383051,6023.6446674, BENIGN
synthetic-flow-00004641,10.42.1.142,172.18.1.91,2026-01-06 09:21:27,period-2,none,24122.093334725985,9,5,767.917751294,749.860728606,85.3241945882,149.972145721,62920.6785182,580.38080716,1723.00666677,2,3,0.555555555556,108.412748564,7287.25155608,3445.73626834,BENIGN
synthetic-flow-00004642,10.42.2.143,172.18.2.92,2026-01-06 10:22:34,period-2,none,13801.527092017663,9,7,1333.15126983,639.880738481,148.12791887,91.4115340688,142957.514423,1159.29200394,862.595443251,1,3,0.777777777778,123.31450052,7957.47987911,2518.09373767,BENIGN
synthetic-flow-00004643,10.42.3.144,172.18.3.93,2026-01-06 11:23:41,period-2,none,57956.655168679215,13,2,2024.85449223,266.73294901,155.758037864,133.366474505,39539.6772738,258.814107825,3863.77701125,3,4,0.153846153846,152.772496083,19671.8149367,10039.5035081,BENIGN
synthetic-flow-00004644,10.42.4.145,172.18.4.94,2026-01-06 12:24:48,period-2,none,104944.89413217027,6,2,502.937961425,238.532218234,83.8229935708,119.266109117,7065.32876887,76.2304833042,13118.1117665,1,0,0.333333333333,92.6837724573,58416.4498117,10594.6427944,BENIGN
synthetic-flow-00004645,10.42.5.146,172.18.5.95,2026-01-06 13:25:55,period-2,none,74782.48720955172,11,9,1331.25867774,1298.00767294,121.023516158,144.223074771,35158.8513406,267.442294931,3739.12436048,0,0,0.818181818182,131.463317534,41638.7382499,15375.6724606, BENIGN
synthetic-flow-00004646,10.42.6.147,172.18.6.96,2026-01-06 14:26:02,period-2,none,72025.24010350462,16,11,2104.93420284,912.984404492,131.558387677,82.9985822265,41900.8475778,374.868587195,2667.60148531,0,2,0.6875,111.774763234,42973.5139487,14370.9402407,BENIGN
synthetic-flow-00004647,10.42.7.148,172.18.7.97,2026-01-06 15:27:09,period-2,none,32424.92877633882,31,15,2597.17341921,708.821334328,83.7797877164,47.2547556218,101958.427614,1418.66155874,704.889756007,0,3,0.483870967742,71.8694511638,10912.8194956,7073.27693047,BENIGN
synthetic-flow-00004648,10.42.8.149,172.18.0.98,2026-01-06 16:28:16,period-2,none,28678.747610550854,9,27,1773.49841581,4799.72708427,197.055379535,177.767669788,229201.971765,1255.28494092,796.631878071,3,4,3,182.589597225,15031.558708,5138.9225344,BENIGN
synthetic-flow-00004649,10.42.9.150,172.18.1.99,2026-01-06 17:29:23,period-2,none,91753.87921382632,8,5,685.780798676,393.328265985,85.7225998345,78.6656531969,11760.909445,141.683382887,7057.99070876,1,4,0.625,83.0083895893,40453.2112575,12507.6763751,BENIGN
synthetic-flow-00004650,10.42.10.151,172.18.2.100,2026-01-06 08:30:30,period-2,none,147113.22319119,7,10,1102.73654574,390.947885351,157.533792248,39.0947885351,10153.2982467,115.557253327,8653.71901125,1,1,1.42857142857,87.863790064,67423.4647728,37500.4307218, BENIGN
synthetic-flow-00004651,10.42.11.152,172.18.3.101,2026-01-06 09:31:37,period-2,none,128768.19453924909,12,3,1863.12213968,161.802299377,155.260178307,53.9340997924,15725.3462029,116.488392601,8584.54630262,0,0,0.25,134.994962604,49170.9675799,11414.2342122,BENIGN
synthetic-flow-00004652,10.42.12.153,172.18.4.102,2026-01-06 10:32:44,period-2,none,18455.236019926775,4,4,914.04700139,331.751536243,228.511750348,82.9378840607,67503.7987208,433.481316162,2306.90450249,0,1,1,155.724817204,11153.7686772,4313.23509451,BENIGN
synthetic-flow-00004653,10.42.13.154,172.18.5.103,2026-01-06 11:33:51,period-2,none,23980.66673803794,7,9,1081.07344336,922.831558932,154.439063337,102.536839881,83563.3564398,667.20413468,1498.79167113,1,1,1.28571428571,125.244062643,7902.78886305,5066.09670675,BENIGN
synthetic-flow-00004654,10.42.14.155,172.18.6.104,2026-01-06 12:34:58,period-2,none,26954.85928262037,9,3,1002.93611086,283.462022882,111.437345651,94.4873409605,47724.1643242,445.188745902,2246.23827355,0,1,0.333333333333,107.199844478,16212.648055,3207.52476392,BENIGN
synthetic-flow-00004655,10.42.15.156,172.18.7.105,2026-01-06 13:35:05,period-2,scanning,54563.014329210484,22,17,3318.06191092,2371.64520625,150.820995951,139.508541544,104277.727085,714.769894579,1399.05164947,7,4,0.772727272727,145.889926081,25489.9337672,11842.018773, ATTACK
synthetic-flow-00004656,10.42.0.157,172.18.0.106,2026-01-06 14:36:12,period-2,none,21949.650847458997,6,6,1258.43584607,730.753991703,209.739307679,121.792331951,90625.1243631,546.70573502,1829.13757062,2,2,1,165.765819815,13407.4289959,2019.91931152,BENIGN
synthetic-flow-00004657,10.42.1.158,172.18.1.107,2026-01-06 15:37:19,period-2,none,80792.2079255646,14,5,1454.08653804,493.917841114,103.863324145,98.7835682229,24111.2902985,235.171193954,4252.22146977,0,2,0.357142857143,102.526546271,35252.6961676,7274.48874143,BENIGN
synthetic-flow-00004658,10.42.2.159,172.18.2.108,2026-01-06 16:38:26,period-2,none,18102.15759619901,7,7,717.519525859,355.781122024,102.502789408,50.8258745749,59291.3105622,773.388471822,1293.01125687,1,0,1,76.6643319916,11233.4958286,4226.11385708,BENIGN
synthetic-flow-00004659,10.42.3.160,172.18.3.109,2026-01-06 17:39:33,period-2,none,99139.0237279425,6,5,483.870380057,227.495272981,80.6450633428,45.4990545961,7175.43532595,110.955298795,9012.63852072,0,2,0.833333333333,64.6696048216,47687.9854214,18607.5539304,BENIGN
synthetic-flow-00004660,10.42.4.161,172.18.4.110,2026-01-06 08:40:40,period-2,denial-of-service,38542.175536447125,32,1,2149.29411281,66.7721909066,67.1654410253,66.7721909066,57497.1773874,856.20491165,1167.94471323,0,5,0.03125,67.153524355,18689.9303242,5065.55243807, ATTACK
synthetic-flow-00004661,10.42.5.162,172.18.5.111,2026-01-06 09:41:47,period-2,none,159006.6377625435,7,17,881.235257322,2014.2549874,125.890751046,118.485587494,18209.8702637,150.937095065,6625.27657344,0,1,2.42857142857,120.645426863,62307.7863831,36312.1686738,BENIGN
synthetic-flow-00004662,10.42.6.163,172.18.6.112,2026-01-06 10:42:54,period-2,denial-of-service,58864.78486804379,8,4,376.836278971,403.336490097,47.1045348714,100.834122524,13253.6417285,203.857026351,4905.398739,1,5,0.5,65.0143974223,27731.4263599,12950.910414,ATTACK
synthetic-flow-00004663,10.42.7.164,172.18.7.113,2026-01-06 11:43:01,period-2,none,32829.15095497765,21,10,3157.60351373,1654.56668084,150.362072082,165.456668084,146582.231175,944.282721247,1059.00486952,1,3,0.47619047619,155.231296599,10729.2303855,2834.00016144,BENIGN
synthetic-flow-00004664,10.42.8.165,172.18.0.114,2026-01-06 12:44:08,period-2,none,41156.46040227974,4,7,420.992140032,494.638355295,105.248035008,70.662622185,22247.5520581,267.272741448,3741.49640021,0,2,1.75,83.2391359388,23009.0901621,3874.16469004,BENIGN
synthetic-flow-00004665,10.42.9.166,172.18.1.115,2026-01-06 13:45:15,period-2,scanning,2734.8080681951283,6,5,1106.47157395,603.903954322,184.411928991,120.780790864,625409.712718,4022.22010675,248.61891529,3,6,0.833333333333,155.488684388,1552.60676644,277.819941652, ATTACK
synthetic-flow-00004666,10.42.10.167,172.18.2.116,2026-01-06 14:46:22,period-2,denial-of-service,39372.42730387328,7,5,863.434575201,382.500683561,123.347796457,76.5001367122,31644.8678449,304.781818692,3281.03560866,1,5,0.714285714286,103.82793823,16094.9027057,5814.85426488,ATTACK
